BE;BEFEY;1;Feluy;1
BE;BEFWI;1;Flawinne;1
BE;BEFMA;1;Flémalle;1
BE;BEFLN;1;Flône;1
BE;BEFLO;1;Floreffe;1
BE;BEFFX;1;Floriffoux;1
BE;BEFVT;1;Fontaine-Valmont;1
BE;BEFRM;1;Fortem;1
BE;BEFNR;1;Franière;1
BE;BEGVR;1;Gavere;1
BE;BEGEL;1;Geel;1
BE;BEGLK;1;Gellik;1
BE;BEGBH;1;Genenbos;1
BE;BEGNK;1;Genk;1
BE;BEGNE;1;Gent (Ghent);1
BE;BEGBU;1;Gentbrugge;1
BE;BEGEA;1;Geraardsbergen;1
BE;BEGHL;1;Ghlin;1
BE;BEGDN;1;Godinne;1
BE;BEGDE;1;Godsheide;1
BE;BEGOS;1;Gosselies;1
BE;BEGGM;1;Grembergen;1
BE;BEGRB;1;Grimbergen;1
BE;BEGBB;1;Grobbendonk;1
BE;BEHCT;1;Haccourt;1
BE;BEHFB;1;Halle;1
BE;BEHLU;1;Halluin;1
BE;BEHMM;1;Hamme;1
BE;BEHAM;1;Hamsehoeven;1
BE;BEHMB;1;Ham-sur-Sambre;1
BE;BEHNA;1;Handzame;1
BE;BEHBE;1;Hansbeke;1
BE;BEHCS;1;Harchies;1
BE;BEHEJ;1;Harelbeke;1
BE;BEHAR;1;Haren;1
BE;BEHSS;1;Hasselt;1
BE;BEHPD;1;Hastière-par-delà;1
BE;BEHTJ;1;Hautrage;1
BE;BEHRE;1;Havré;1
BE;BEHEE;1;Heer;1
BE;BEHDK;1;Heindonk;1
BE;BEHKN;1;Helkijn;1
BE;BEHEX;1;Hemiksem;1
BE;BEHNS;1;Hensies;1
BE;BEHYB;1;Herdersem;1
BE;BEHET;1;Herent;1
BE;BEHER;1;Herentals;1
BE;BEHMH;1;Hermalle-sous-Huy;1
BE;BEHTM;1;Hermeton-sur-Meuse;1
BE;BEHRS;1;Herstal;1
BE;BEHVE;1;Hever;1
BE;BEHBN;1;Hoboken;1
BE;BEHSD;1;Hofstade;1
BE;BEHOL;1;Hollain;1
BE;BEHGA;1;Houdeng-Aimeries;1
BE;BEHGG;1;Houdeng-Goegnies;1
BE;BEHRP;1;Hourpes;1
BE;BEHUX;1;Houx;1
BE;BEHUM;1;Humbeek;1
BE;BEHUY;1;Huy;1
BE;BEIGE;1;Ingelmunster;1
BE;BEISR;1;Isières;1
BE;BEITR;1;Itter (Ittre);0
BE;BEITR;1;Ittre (Itter);1
BE;BEYRT;1;Ivoz-Ramet;1
BE;BEIZG;1;Izegem;1
